ticker,continuity_status,reason,risk_rows,ksei_coverage_certified,prior_official_candidate_in_period,ksei_history_rows
LPKR,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,57
LPPF,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,55
LPPS,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,32
LSIP,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,51
LUCK,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,9
LUCY,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:RIGHTS_HMETD,1,True,False,15
MAHA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,7
MAIN,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,44
MANG,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,5
MAPA,PRICE_CONTINUITY_UNRESOLVED_COVERAGE,KSEI_REGISTERED_SECURITY_HISTORY_NOT_CERTIFIED,0,False,False,0
MAPI,PRICE_CONTINUITY_UNRESOLVED_COVERAGE,KSEI_REGISTERED_SECURITY_HISTORY_NOT_CERTIFIED,0,False,False,0
MARI,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,18
MARK,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,25
MAXI,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,4
MAYA,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:RIGHTS_HMETD,1,True,False,81
MBMA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,7
MBSS,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,25
MBTO,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,21
MDIA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,22
MDIY,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,3
MDKA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,22
MDLA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,4
MDLN,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,43
MEDC,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,68
MEDS,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,6
MEJA,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION|RIGHTS_HMETD|STOCK_DIVIDEND,3,True,False,7
MENN,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,1,True,False,6
MERI,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,2
MFIN,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION|RIGHTS_HMETD,6,True,False,56
MGLV,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,1,True,False,14
MGNA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,19
MGRO,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,12
MHKI,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,7
MIDI,PRICE_CONTINUITY_UNRESOLVED_COVERAGE,KSEI_REGISTERED_SECURITY_HISTORY_NOT_CERTIFIED,0,False,False,0
MIKA,PRICE_CONTINUITY_UNRESOLVED_COVERAGE,KSEI_REGISTERED_SECURITY_HISTORY_NOT_CERTIFIED,0,False,False,0
MINA,PRICE_CONTINUITY_UNRESOLVED_COVERAGE,KSEI_REGISTERED_SECURITY_HISTORY_NOT_CERTIFIED,0,False,False,0
MINE,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,5
MITI,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,65
MKAP,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,5
MKPI,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,37
MLBI,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,93
MLIA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,31
MLPL,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,50
MLPT,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,1,True,True,37
MMIX,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:RIGHTS_HMETD,1,True,False,11
MMLP,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,2,True,False,24
MNCN,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,44
MOLI,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,18
MORA,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,1,True,False,8
MPIX,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,4
MPMX,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,36
MPOW,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,10
MPPA,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:RIGHTS_HMETD,1,True,False,66
MPRO,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,14
MPXL,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,9
MRAT,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,40
MSIN,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,1,True,False,19
MSJA,PRICE_CONTINUITY_UNRESOLVED_COVERAGE,KSEI_REGISTERED_SECURITY_HISTORY_NOT_CERTIFIED,0,False,False,0
MSKY,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,25
MSTI,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,7
MTDL,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,58
MTEL,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,1,True,False,15
MTFN,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,51
MTMH,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,8
MUTU,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,9
MYOR,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,54
NAIK,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,5
NANO,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,6
NASI,PRICE_CONTINUITY_UNRESOLVED_COVERAGE,KSEI_REGISTERED_SECURITY_HISTORY_NOT_CERTIFIED,0,False,False,0
NATO,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,1,True,False,10
NAYZ,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,1,True,False,10
NCKL,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,10
NELY,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,35
NEST,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,2
NETV,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,3,True,False,12
NICE,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,7
NICL,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,17
NIKL,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,26
NINE,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,1,True,False,10
NISP,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,1,True,False,58
NOBU,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,25
NPGF,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,10
NRCA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,30
NSSS,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,9
NTBK,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,11
NZIA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,12
OASA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,17
OBAT,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,5
OILS,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,11
OKAS,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,55
OLIV,PRICE_CONTINUITY_UNRESOLVED_COVERAGE,KSEI_REGISTERED_SECURITY_HISTORY_NOT_CERTIFIED,0,False,False,0
OMED,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,9
OPMS,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,9
PACK,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION|RIGHTS_HMETD,2,True,False,10
PADA,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,1,True,False,7
PADI,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION|RIGHTS_HMETD,2,True,False,36
PAMG,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,10
PANI,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:RIGHTS_HMETD,2,True,False,19
PANR,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:RIGHTS_HMETD,1,True,False,46
PART,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,6
PBRX,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,58
PBSA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,26
PCAR,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,12
PDPP,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:RIGHTS_HMETD|STOCK_DIVIDEND,2,True,False,11
PEGE,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:RIGHTS_HMETD,1,True,False,42
PEVE,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,6
PGAS,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,66
PGEO,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,13
PGJO,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,1,True,False,16
PGUN,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,13
PICO,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,35
PIPA,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,1,True,False,7
PJHB,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,1
PKPK,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,43
PMMP,PRICE_CONTINUITY_UNRESOLVED_COVERAGE,KSEI_REGISTERED_SECURITY_HISTORY_NOT_CERTIFIED,0,False,False,0
PMUI,PRICE_CONTINUITY_UNRESOLVED_COVERAGE,KSEI_REGISTERED_SECURITY_HISTORY_NOT_CERTIFIED,0,False,False,0
PNBN,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,42
PNBS,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,21
PNIN,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,35
PNLF,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,36
POLA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,11
POWR,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,38
PPGL,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,22
PPRE,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,21
PPRI,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,5
PPRO,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,27
PRDA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,22
PRIM,PRICE_CONTINUITY_UNRESOLVED_COVERAGE,KSEI_REGISTERED_SECURITY_HISTORY_NOT_CERTIFIED,0,False,False,0
PSAB,PRICE_CONTINUITY_UNRESOLVED_COVERAGE,KSEI_REGISTERED_SECURITY_HISTORY_NOT_CERTIFIED,0,False,False,0
PSAT,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,1
PSDN,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,33
PSKT,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,34
PTBA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,65
PTMP,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,8
PTMR,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,5
PTPP,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,38
PTPS,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,13
PTRO,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,2,True,False,63
PURI,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,8
PWON,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,53
PYFA,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:RIGHTS_HMETD,1,True,False,40
PZZA,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,18
RAAM,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,7
RAJA,PRICE_CONTINUITY_UNRESOLVED_EFFECTIVE_DATE,KSEI_ACTIVE_MECHANICAL_OR_UNKNOWN_CA_IN_V4_PERIOD:MANDATORY_CONVERSION,1,True,True,61
RALS,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,55
RATU,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,5
RBMS,RESOLVED_NO_MECHANICAL_DISCONTINUITY,KSEI_COMPLETE_HISTORY_NO_ACTIVE_MECHANICAL_CA_IN_V4_PERIOD,0,True,False,35
